img_path,class_name,y,split,env,filename,group_id,context_name,context_label,image_id
images/2320118.jpg,cat,0,test,woman,2320118.jpg,49,woman,49,2320118
images/2359186.jpg,cat,0,test,man,2359186.jpg,26,man,26,2359186
images/2392210.jpg,cat,0,test,man,2392210.jpg,26,man,26,2392210
images/2345661.jpg,cat,0,test,man,2345661.jpg,26,man,26,2345661
images/2359938.jpg,cat,0,test,man,2359938.jpg,26,man,26,2359938
images/2392688.jpg,cat,0,test,man,2392688.jpg,26,man,26,2392688
images/2348602.jpg,cat,0,test,man,2348602.jpg,26,man,26,2348602
images/2351311.jpg,cat,0,test,man,2351311.jpg,26,man,26,2351311
images/2369731.jpg,cat,0,test,man,2369731.jpg,26,man,26,2369731
images/2388058.jpg,cat,0,test,man,2388058.jpg,26,man,26,2388058
images/2320852.jpg,cat,0,test,man,2320852.jpg,26,man,26,2320852
images/2341818.jpg,cat,0,test,man,2341818.jpg,26,man,26,2341818
images/2373489.jpg,cat,0,test,man,2373489.jpg,26,man,26,2373489
images/2344608.jpg,cat,0,test,man,2344608.jpg,26,man,26,2344608
images/2370815.jpg,cat,0,test,man,2370815.jpg,26,man,26,2370815
images/2316968.jpg,cat,0,test,man,2316968.jpg,26,man,26,2316968
images/2339491.jpg,cat,0,test,man,2339491.jpg,26,man,26,2339491
images/2344774.jpg,cat,0,test,man,2344774.jpg,26,man,26,2344774
images/2375052.jpg,cat,0,test,man,2375052.jpg,26,man,26,2375052
images/2399835.jpg,cat,0,test,man,2399835.jpg,26,man,26,2399835
images/2365600.jpg,cat,0,test,man,2365600.jpg,26,man,26,2365600
images/2396156.jpg,cat,0,test,man,2396156.jpg,26,man,26,2396156
images/2387173.jpg,cat,0,test,man,2387173.jpg,26,man,26,2387173
images/2347638.jpg,cat,0,test,man,2347638.jpg,26,man,26,2347638
images/2338665.jpg,cat,0,test,man,2338665.jpg,26,man,26,2338665
images/2365280.jpg,cat,0,test,man,2365280.jpg,26,man,26,2365280
images/2349067.jpg,cat,0,test,man,2349067.jpg,26,man,26,2349067
images/2320463.jpg,cat,0,test,man,2320463.jpg,26,man,26,2320463
images/2376971.jpg,cat,0,test,man,2376971.jpg,26,man,26,2376971
images/2344455.jpg,cat,0,test,man,2344455.jpg,26,man,26,2344455
images/2398449.jpg,cat,0,test,man,2398449.jpg,26,man,26,2398449
images/2333663.jpg,cat,0,test,man,2333663.jpg,26,man,26,2333663
images/2346461.jpg,cat,0,test,man,2346461.jpg,26,man,26,2346461
images/2318323.jpg,cat,0,test,man,2318323.jpg,26,man,26,2318323
images/2387993.jpg,cat,0,test,man,2387993.jpg,26,man,26,2387993
images/2342934.jpg,cat,0,test,man,2342934.jpg,26,man,26,2342934
images/2417622.jpg,cat,0,test,man,2417622.jpg,26,man,26,2417622
images/2318026.jpg,cat,0,test,man,2318026.jpg,26,man,26,2318026
images/2383592.jpg,cat,0,test,man,2383592.jpg,26,man,26,2383592
images/2335265.jpg,cat,0,test,man,2335265.jpg,26,man,26,2335265
images/2325675.jpg,cat,0,test,man,2325675.jpg,26,man,26,2325675
images/2379376.jpg,cat,0,test,man,2379376.jpg,26,man,26,2379376
images/2324496.jpg,cat,0,test,man,2324496.jpg,26,man,26,2324496
images/2370970.jpg,cat,0,test,man,2370970.jpg,26,man,26,2370970
images/2398676.jpg,cat,0,test,man,2398676.jpg,26,man,26,2398676
images/2410178.jpg,cat,0,test,man,2410178.jpg,26,man,26,2410178
images/2404313.jpg,cat,0,test,man,2404313.jpg,26,man,26,2404313
images/2377487.jpg,cat,0,test,man,2377487.jpg,26,man,26,2377487
images/2322701.jpg,cat,0,test,man,2322701.jpg,26,man,26,2322701
images/2319077.jpg,cat,0,test,man,2319077.jpg,26,man,26,2319077
images/2363650.jpg,cat,0,test,man,2363650.jpg,26,man,26,2363650
images/2409571.jpg,cat,0,test,man,2409571.jpg,26,man,26,2409571
images/2362337.jpg,cat,0,test,man,2362337.jpg,26,man,26,2362337
images/2410144.jpg,cat,0,test,man,2410144.jpg,26,man,26,2410144
images/2336236.jpg,cat,0,test,man,2336236.jpg,26,man,26,2336236
images/2393006.jpg,cat,0,test,man,2393006.jpg,26,man,26,2393006
images/2386737.jpg,cat,0,test,man,2386737.jpg,26,man,26,2386737
images/2416999.jpg,cat,0,test,man,2416999.jpg,26,man,26,2416999
images/2400119.jpg,cat,0,test,man,2400119.jpg,26,man,26,2400119
images/2361055.jpg,cat,0,test,man,2361055.jpg,26,man,26,2361055
images/2323143.jpg,cat,0,test,man,2323143.jpg,26,man,26,2323143
images/2409429.jpg,cat,0,test,man,2409429.jpg,26,man,26,2409429
images/2327526.jpg,cat,0,test,man,2327526.jpg,26,man,26,2327526
images/2416781.jpg,cat,0,test,man,2416781.jpg,26,man,26,2416781
images/2405440.jpg,cat,0,test,man,2405440.jpg,26,man,26,2405440
images/2330607.jpg,cat,0,test,man,2330607.jpg,26,man,26,2330607
images/2328589.jpg,cat,0,test,man,2328589.jpg,26,man,26,2328589
images/2350366.jpg,cat,0,test,man,2350366.jpg,26,man,26,2350366
images/2405998.jpg,cat,0,test,man,2405998.jpg,26,man,26,2405998
images/2344983.jpg,cat,0,test,man,2344983.jpg,26,man,26,2344983
images/2356168.jpg,cat,0,test,man,2356168.jpg,26,man,26,2356168
images/2361396.jpg,cat,0,test,man,2361396.jpg,26,man,26,2361396
images/2356777.jpg,cat,0,test,man,2356777.jpg,26,man,26,2356777
images/2317010.jpg,cat,0,test,man,2317010.jpg,26,man,26,2317010
images/2327233.jpg,cat,0,test,man,2327233.jpg,26,man,26,2327233
images/2336070.jpg,cat,0,test,man,2336070.jpg,26,man,26,2336070
images/2356215.jpg,cat,0,test,man,2356215.jpg,26,man,26,2356215
images/2319723.jpg,cat,0,test,man,2319723.jpg,26,man,26,2319723
images/2319042.jpg,cat,0,test,man,2319042.jpg,26,man,26,2319042
images/2363235.jpg,cat,0,test,man,2363235.jpg,26,man,26,2363235
images/2399424.jpg,cat,0,test,man,2399424.jpg,26,man,26,2399424
images/2417473.jpg,cat,0,test,man,2417473.jpg,26,man,26,2417473
images/713943.jpg,cat,0,test,man,713943.jpg,26,man,26,713943
images/2381353.jpg,cat,0,test,man,2381353.jpg,26,man,26,2381353
images/2411533.jpg,cat,0,test,man,2411533.jpg,26,man,26,2411533
images/2338437.jpg,cat,0,test,man,2338437.jpg,26,man,26,2338437
images/2389607.jpg,cat,0,test,man,2389607.jpg,26,man,26,2389607
images/2358681.jpg,cat,0,test,man,2358681.jpg,26,man,26,2358681
images/2346072.jpg,cat,0,test,man,2346072.jpg,26,man,26,2346072
images/2394168.jpg,cat,0,test,man,2394168.jpg,26,man,26,2394168
images/2359523.jpg,cat,0,test,man,2359523.jpg,26,man,26,2359523
images/2396723.jpg,cat,0,test,man,2396723.jpg,26,man,26,2396723
images/2413895.jpg,cat,0,test,man,2413895.jpg,26,man,26,2413895
images/2327337.jpg,cat,0,test,man,2327337.jpg,26,man,26,2327337
images/2359073.jpg,cat,0,test,man,2359073.jpg,26,man,26,2359073
images/2329132.jpg,cat,0,test,man,2329132.jpg,26,man,26,2329132
images/2323788.jpg,cat,0,test,man,2323788.jpg,26,man,26,2323788
images/2414530.jpg,cat,0,test,man,2414530.jpg,26,man,26,2414530
images/2387451.jpg,cat,0,test,man,2387451.jpg,26,man,26,2387451
images/2339912.jpg,cat,0,test,man,2339912.jpg,26,man,26,2339912
images/2330820.jpg,cat,0,test,man,2330820.jpg,26,man,26,2330820
images/2344153.jpg,cat,0,test,man,2344153.jpg,26,man,26,2344153
images/2338755.jpg,cat,0,test,man,2338755.jpg,26,man,26,2338755
images/2330905.jpg,cat,0,test,man,2330905.jpg,26,man,26,2330905
images/2408328.jpg,cat,0,test,man,2408328.jpg,26,man,26,2408328
images/2358583.jpg,cat,0,test,man,2358583.jpg,26,man,26,2358583
images/2377724.jpg,cat,0,test,man,2377724.jpg,26,man,26,2377724
images/2382240.jpg,cat,0,test,man,2382240.jpg,26,man,26,2382240
images/2385844.jpg,cat,0,test,man,2385844.jpg,26,man,26,2385844
images/2334954.jpg,cat,0,test,man,2334954.jpg,26,man,26,2334954
images/2333558.jpg,cat,0,test,man,2333558.jpg,26,man,26,2333558
images/2416805.jpg,cat,0,test,man,2416805.jpg,26,man,26,2416805
images/2337697.jpg,cat,0,test,man,2337697.jpg,26,man,26,2337697
images/2344881.jpg,cat,0,test,grass,2344881.jpg,20,grass,20,2344881
images/2332575.jpg,cat,0,test,grass,2332575.jpg,20,grass,20,2332575
images/2327653.jpg,cat,0,test,grass,2327653.jpg,20,grass,20,2327653
images/2409821.jpg,cat,0,test,grass,2409821.jpg,20,grass,20,2409821
images/2414288.jpg,cat,0,test,grass,2414288.jpg,20,grass,20,2414288
images/2406287.jpg,cat,0,test,grass,2406287.jpg,20,grass,20,2406287
images/2368850.jpg,cat,0,test,grass,2368850.jpg,20,grass,20,2368850
images/2406642.jpg,cat,0,test,grass,2406642.jpg,20,grass,20,2406642
images/2319714.jpg,cat,0,test,grass,2319714.jpg,20,grass,20,2319714
images/2329454.jpg,cat,0,test,grass,2329454.jpg,20,grass,20,2329454
images/2354651.jpg,cat,0,test,grass,2354651.jpg,20,grass,20,2354651
images/107934.jpg,cat,0,test,grass,107934.jpg,20,grass,20,107934
images/2319162.jpg,cat,0,test,grass,2319162.jpg,20,grass,20,2319162
images/2354780.jpg,cat,0,test,grass,2354780.jpg,20,grass,20,2354780
images/2340167.jpg,cat,0,test,grass,2340167.jpg,20,grass,20,2340167
images/2391263.jpg,cat,0,test,grass,2391263.jpg,20,grass,20,2391263
images/2377865.jpg,cat,0,test,grass,2377865.jpg,20,grass,20,2377865
images/2322726.jpg,cat,0,test,grass,2322726.jpg,20,grass,20,2322726
images/2325394.jpg,cat,0,test,grass,2325394.jpg,20,grass,20,2325394
images/2415044.jpg,cat,0,test,grass,2415044.jpg,20,grass,20,2415044
images/2392322.jpg,cat,0,test,grass,2392322.jpg,20,grass,20,2392322
images/2408999.jpg,cat,0,test,grass,2408999.jpg,20,grass,20,2408999
images/2400854.jpg,cat,0,test,grass,2400854.jpg,20,grass,20,2400854
images/2346461.jpg,cat,0,test,grass,2346461.jpg,20,grass,20,2346461
images/2377814.jpg,cat,0,test,grass,2377814.jpg,20,grass,20,2377814
images/2380485.jpg,cat,0,test,grass,2380485.jpg,20,grass,20,2380485
images/2342449.jpg,cat,0,test,grass,2342449.jpg,20,grass,20,2342449
images/2344063.jpg,cat,0,test,grass,2344063.jpg,20,grass,20,2344063
images/2386959.jpg,cat,0,test,grass,2386959.jpg,20,grass,20,2386959
images/4759.jpg,cat,0,test,grass,4759.jpg,20,grass,20,4759
images/2395877.jpg,cat,0,test,grass,2395877.jpg,20,grass,20,2395877
images/2345984.jpg,cat,0,test,grass,2345984.jpg,20,grass,20,2345984
images/2389700.jpg,cat,0,test,grass,2389700.jpg,20,grass,20,2389700
images/2327773.jpg,cat,0,test,grass,2327773.jpg,20,grass,20,2327773
images/2396145.jpg,cat,0,test,grass,2396145.jpg,20,grass,20,2396145
images/2324856.jpg,cat,0,test,grass,2324856.jpg,20,grass,20,2324856
images/2332802.jpg,cat,0,test,grass,2332802.jpg,20,grass,20,2332802
images/2344059.jpg,cat,0,test,grass,2344059.jpg,20,grass,20,2344059
images/2411940.jpg,cat,0,test,grass,2411940.jpg,20,grass,20,2411940
images/2364131.jpg,cat,0,test,grass,2364131.jpg,20,grass,20,2364131
images/2320534.jpg,cat,0,test,grass,2320534.jpg,20,grass,20,2320534
images/2321807.jpg,cat,0,test,grass,2321807.jpg,20,grass,20,2321807
images/2317046.jpg,cat,0,test,grass,2317046.jpg,20,grass,20,2317046
images/2327479.jpg,cat,0,test,grass,2327479.jpg,20,grass,20,2327479
images/2385544.jpg,cat,0,test,grass,2385544.jpg,20,grass,20,2385544
images/2405862.jpg,cat,0,test,grass,2405862.jpg,20,grass,20,2405862
images/2334714.jpg,cat,0,test,grass,2334714.jpg,20,grass,20,2334714
images/2379905.jpg,cat,0,test,grass,2379905.jpg,20,grass,20,2379905
images/2382515.jpg,cat,0,test,grass,2382515.jpg,20,grass,20,2382515
images/2368434.jpg,cat,0,test,grass,2368434.jpg,20,grass,20,2368434
images/2315363.jpg,cat,0,test,grass,2315363.jpg,20,grass,20,2315363
images/2338720.jpg,cat,0,test,grass,2338720.jpg,20,grass,20,2338720
images/2361396.jpg,cat,0,test,grass,2361396.jpg,20,grass,20,2361396
images/2354880.jpg,cat,0,test,grass,2354880.jpg,20,grass,20,2354880
images/2339137.jpg,cat,0,test,grass,2339137.jpg,20,grass,20,2339137
images/2347384.jpg,cat,0,test,grass,2347384.jpg,20,grass,20,2347384
images/2391586.jpg,cat,0,test,grass,2391586.jpg,20,grass,20,2391586
images/2352795.jpg,cat,0,test,grass,2352795.jpg,20,grass,20,2352795
images/2406785.jpg,cat,0,test,grass,2406785.jpg,20,grass,20,2406785
